,target,linear-p,linear-rsquared,linear-rsquared_adj,linear-coef,nonlinear-p,nonlinear-rsquared,nonlinear-rsquared_adj,nonlinear-coef
0,bpm,0.4608559076286859,0.021095554453416043,-0.016554616529145028,0.008329912962952664,0.9940738041062955,0.02109775820810378,-0.057214421135247884,-3.1383421363532886e-06
1,ibi,0.47662711927831347,0.019665130406528175,-0.018040056885528566,-0.0013163807563436143,0.8281853893581008,0.02154763762365486,-0.05672855136645283,2.5773709434895967e-06
2,lf,0.5540385449687395,0.01363391810738157,-0.02430323888848851,-0.0004838742913124048,0.4561977907891013,0.03572971739598496,-0.041411905212336286,1.4267676576504514e-06
3,hf,0.47691243806462413,0.019639938711051186,-0.01806621749237003,-0.0004536028447065469,0.804603237132299,0.022085416901043375,-0.0561477497468732,2.70274215312316e-07
4,min_lf,0.3545972651563374,0.03303896361260805,-0.004151845479214877,-0.0009139231555484539,0.523658700407643,0.04895357375791298,-0.027130140341454112,1.4524613265018973e-06
5,min_hf,0.42215501198864624,0.024944704415422625,-0.012557422337830415,-0.0005153920698293534,0.674752244004899,0.031926242188562104,-0.04551965843635308,4.90141397597129e-07
6,lf/hf,0.7253382921176854,0.004827932635331211,-0.03344791610946385,-0.04860380182195187,0.7294838215317505,0.009672551686411679,-0.06955364417867549,-0.020903506785014125
7,kubios_lf,0.03908547531971016,0.1536899632854858,0.1211395772580044,0.002030118208851301,0.5706617353454028,0.16472315931883186,0.09790101206433832,1.7157137042235126e-06
8,kubios_hf,0.3905271215457715,0.02849300860394699,-0.00887264491128592,0.0007910064720588945,0.5415944709710695,0.04315237135505101,-0.03339543893654495,-2.413870032391798e-06
9,kubios_lf/hf,0.4780709698918131,0.01953789358826752,-0.01817218742756843,0.09631599912940894,0.02890066310677883,0.19302610485371863,0.12846819324201608,-0.14483864741644373
10,sdsd,0.9963046162018951,8.41043218735571e-07,-0.03846066507050372,0.00014656511268386352,0.9030819630413014,0.0006057428388775987,-0.07934579773401218,-0.00032525502976641675
11,rmssd,0.6040945787390377,0.010486127987518135,-0.02757209785911585,0.002791972907601246,0.8109503252461777,0.012793831441512915,-0.06618266204316603,2.272462697160138e-05
12,pnn20,0.9348127639142028,0.0002622601467983099,-0.038189191386017285,0.0919960156955395,0.289420954480191,0.0450133292964221,-0.03138560435986415,3.5838979515942686
13,pnn50,0.5977509822020086,0.010856050019861008,-0.027187948056298206,0.6021754845071068,0.7620826807890133,0.014548784300273954,-0.06428731295570422,0.9798320382273227
14,concentration_FC3,0.4049405347077567,0.026827383765548385,-0.01060233224346896,0.9288614366852612,0.6898143300356299,0.03313255287030015,-0.04421684290007599,2.1944364082428134
15,concentration_FC4,0.2786263501652139,0.044975427120417355,0.008243712778894907,1.3439514883704295,0.23659542481258794,0.09803076947864009,0.025873231036931288,-7.910975036851495
16,concentration_FCz,0.344226476006814,0.034466683706655066,-0.0026692130738583675,1.2646521052063135,0.43331526437178836,0.058354493635029425,-0.01697714687416818,5.728471230490502
17,concentration_mean,0.3147804190750036,0.03884319574043438,0.0018756263458356015,1.3005394762167262,0.9677212280621306,0.03890742222766641,-0.03797998399412039,0.33581873225491243
18,FC3,0.8187572148020675,0.002056571934933915,-0.03632586760603029,-0.3498261444794939,0.9562965829705368,0.002178866773107302,-0.07764682388504429,0.45529417300225816
19,FC4,0.9965705229208761,7.243602607731603e-07,-0.03846078624126781,-0.006047062057399688,0.8645706212238062,0.0011871304680509676,-0.078717899094505,-1.2828418802971662
20,FCz,0.8346243747413189,0.0017074915122057277,-0.03668837419886328,-0.3054503786264223,0.7994896444997265,0.004332443984870649,-0.07532096049633985,1.7678388633416198
21,mean_3ch,0.8807569941290871,0.0008819067483776255,-0.037545712222838645,-0.22830162285834787,0.9954622217412541,0.0008832255248929499,-0.07904611643311577,0.044044669674214276
22,max_concentration_FC3,0.8771171219362761,0.0009369803374674746,-0.03748852041878381,0.16494744756527746,0.6631054350188599,0.00864397616838497,-0.07066450573814431,2.2395176585578875
23,max_concentration_FC4,0.7908419609150872,0.00275410111844665,-0.03560151037699777,0.3414926977773427,0.812321502724132,0.00504562272491893,-0.07455072745708757,-1.4072127708687425
24,max_concentration_FCz,0.6662324762372169,0.007267690652938419,-0.030914321245025578,0.5257951582847913,0.6531594395778662,0.015414806259408387,-0.06335200923983897,3.096003856050274
25,max_concentration_mean,0.7599200612792495,0.0036546454075728763,-0.034666329769059034,0.3977101737670161,0.7321369232544477,0.008406752647205695,-0.07092070714101784,2.7540625834258354
26,lf_diff,0.7706094935228958,0.003327814924898864,-0.03500573065491275,8.665452460864911e-05,0.18613489454473095,0.0719361112375978,-0.002308999863394501,2.9523238737813627e-07
27,hf_diff,0.15266791147851,0.07705483237626376,0.04155694131381227,0.0004458614237018198,0.33816377724129165,0.11096562302834778,0.0398428728706155,2.2836192104629826e-07
28,lfhf_diff,0.526639976492616,0.015594126844308165,-0.022267637507833893,0.026054887391816495,0.32740074293924615,0.053377876610677055,-0.022351893260468936,0.004308829737067184
29,hr_mad,0.3780526737178137,0.030004829146242806,-0.007302677425055526,0.01085398172418289,0.7071836850827058,0.03557419143098217,-0.04157987325453938,0.000153196894062746
30,sd1,0.6040946688053876,0.010486122792518149,-0.027572103253923563,0.003948441357146006,0.8109384337882252,0.012794121837730765,-0.06618234841525084,4.545280490033537e-05
31,sd2,0.6785116902299231,0.006713486844480254,-0.031489840584578266,0.004170285755082112,0.047073931508086864,0.15429699886464032,0.0866407587738115,0.0005143281686272292
32,s,0.5847161563864696,0.011641857465243155,-0.026371917247632215,3.4490383900235986e-05,0.7052669727874495,0.017394616829834564,-0.06121381382377877,5.240851501578437e-09
33,sd1/sd2,0.5736011035330058,0.012339974862235481,-0.02564694918152477,0.07966877285606888,0.9548239908243169,0.012469311806968641,-0.06653314324847392,0.010865119016254393
34,breathingrate,0.03519492171772844,0.15959052472106716,0.12726708336418502,4.7819431705093125,0.4744435094953249,0.1769537789730634,0.11111008129090838,-20.292159082961433
35,lf_nu,0.9151271852814626,0.0004452249314733647,-0.037999189494239305,-0.0013635047182238205,0.5078037157353479,0.01817549160069354,-0.06037046907125099,-0.00046654724652188265
